10,0.04412,0.01584
20,0.0259,0.02884
30,0.0619,0.03302
40,0.0595,0.03598
50,0.02172,0.0361
60,0.09234,0.01504
70,0.02164,0.039
80,0.058,0.02288
90,0.10018,0.02758
100,0.04424,0.02466
200,0.04162,0.03428
300,0.03846,0.02448
400,0.0225,0.02814
500,0.04084,0.02882
600,0.05622,0.01952
700,0.0187,0.02318
800,0.01302,0.02144
900,0.03306,0.01606
1000,0.05386,0.01084
1500,0.025,0.0305
2000,0.0921,0.01038
2500,0.03928,0.01098
3000,0.00756,0.01642
3500,0.04438,0.02858
4000,0.02874,0.0106
4500,0.03688,0.01652
5000,0.09304,0.01682
5500,0.02772,0.02658
6000,0.04418,0.02734
6500,0.04676,0.02426
7000,0.02318,0.0277
7500,0.10442,0.01574
8000,0.00912,0.02512
8500,0.05818,0.0198
9000,0.08816,0.0158
9500,0.02972,0.02332
10000,0.1201,0.0229
15000,0.02896,0.01752
20000,0.1716,0.02978
25000,0.04108,0.02158
30000,0.01704,0.02438
35000,0.02448,0.01522
40000,0.08948,0.02222
45000,0.01698,0.04152
50000,0.13866,0.0224
55000,0.06708,0.0129
60000,0.00932,0.0206
65000,0.0179,0.0243
70000,0.07848,0.01902
75000,0.10832,0.02854
80000,0.0366,0.02326
85000,0.03558,0.0281
90000,0.13006,0.01296
95000,0.0486,0.01508
100000,0.01344,0.03204
105000,0.03686,0.02354
110000,0.12126,0.02544
115000,0.05246,0.04986
120000,0.0277,0.03434
125000,0.03192,0.0327
130000,0.11142,0.05186
135000,0.06238,0.03844
140000,0.08426,0.04878
145000,0.12586,0.02566
150000,0.04032,0.0231
155000,0.01096,0.02578
160000,0.05232,0.01438
165000,0.0295,0.0303
170000,0.0769,0.0218
175000,0.01452,0.03776
180000,0.0581,0.02476
185000,0.09382,0.02202
190000,0.0186,0.01958
195000,0.02198,0.02512
200000,0.05776,0.0304
205000,0.01902,0.01786
210000,0.00922,0.0265
215000,0.0135,0.02524
220000,0.03926,0.02722
225000,0.00992,0.03322
230000,0.01016,0.0117
235000,0.0138,0.0176
240000,0.01802,0.01246
245000,0.0371,0.01638
250000,0.0179,0.01924
255000,0.03634,0.02618
260000,0.07118,0.02446
265000,0.01502,0.02474
270000,0.0646,0.01852
275000,0.04588,0.0282
280000,0.04652,0.03104
285000,0.087,0.0286
290000,0.02546,0.02822
295000,0.03018,0.02758
300000,0.04724,0.0304
305000,0.04566,0.02434
310000,0.03716,0.02146
315000,0.04474,0.02752
320000,0.02736,0.02962
325000,0.07484,0.01688
330000,0.01498,0.03326
335000,0.01414,0.0259
340000,0.03512,0.03034
345000,0.08854,0.01802
350000,0.03654,0.01256
355000,0.04228,0.02512
360000,0.04922,0.02248
365000,0.0888,0.01966
370000,0.02146,0.0218
375000,0.04216,0.02172
380000,0.01594,0.01686
385000,0.1598,0.02496
390000,0.02714,0.0431
395000,0.18392,0.02876
400000,0.01858,0.02398
405000,0.05306,0.03646
410000,0.0474,0.0168
415000,0.04726,0.02312
420000,0.02574,0.02578
425000,0.01044,0.01686
430000,0.01792,0.02798
435000,0.0163,0.02486
440000,0.06814,0.03248
445000,0.08254,0.02454
450000,0.02148,0.0281
455000,0.01222,0.01732
460000,0.0323,0.02772
465000,0.0149,0.02568
470000,0.09444,0.01266
475000,0.01012,0.02372
480000,0.06114,0.02008
485000,0.02826,0.02888
490000,0.12912,0.0193
495000,0.07156,0.03288
500000,0.03482,0.02324
505000,0.01008,0.03902
510000,0.0546,0.02406
515000,0.02904,0.02556
520000,0.01664,0.01978
525000,0.0193,0.02804
530000,0.06798,0.02104
535000,0.02202,0.02828
540000,0.01468,0.02184
545000,0.03892,0.02268
550000,0.01916,0.01534
555000,0.02594,0.02364
560000,0.06382,0.02086
565000,0.06406,0.04064
570000,0.0832,0.02946
575000,0.01278,0.01888
580000,0.06116,0.02298
585000,0.02686,0.0144
590000,0.02964,0.02304
595000,0.01886,0.01864
600000,0.1095,0.01452
605000,0.0415,0.02722
610000,0.04184,0.02536
615000,0.00962,0.03214
620000,0.0308,0.02478
625000,0.1396,0.0278
630000,0.04926,0.04142
635000,0.03434,0.02342
640000,0.01586,0.0344
645000,0.02016,0.02526
650000,0.17884,0.02888
655000,0.2068,0.0149
660000,0.0207,0.02872
665000,0.0348,0.0143
670000,0.0572,0.03246
675000,0.02658,0.02462
680000,0.03,0.02602
685000,0.03196,0.0255
690000,0.08682,0.02452
695000,0.03134,0.02022
700000,0.06084,0.0194
705000,0.08994,0.02888
710000,0.04236,0.02458
715000,0.02196,0.0245
720000,0.06534,0.02534
725000,0.01172,0.02538
730000,0.06402,0.02504
735000,0.0113,0.0304
740000,0.095,0.02314
745000,0.11172,0.01928
750000,0.07932,0.01864
755000,0.01596,0.02558
760000,0.02824,0.01786
