10,315.031,332.15,326.552
110,367.977,363.717,359.393
210,429.361,406.026,401.634
310,466.646,438.564,454.169
410,490.252,505.426,535.247
510,569.862,505.219,528.831
610,625.159,639.935,572.963
710,697.859,633.767,626.012
810,721.175,722.875,681.659
910,807.75,867.794,664.136
1010,803.762,789.388,784.438
1110,888.159,789.828,903.532
1210,973.974,990.016,747.263
1310,833.829,825.572,860.435
1410,942.628,964.614,883.341
1510,786.002,896.175,1002.37
1610,1308.41,1078.71,535.726
1710,620.423,785.939,822.457
1810,3994.07,940.25,621.96
1910,671.688,691.019,718.502
2010,717.523,801.536,564.859
2110,740.959,930.323,630.684
2210,767.929,848.454,704.007
2310,867.566,754.998,684.505
2410,629.341,738.254,721.292
2510,636.863,815.905,815.801
2610,634.719,901.619,792.478
2710,826.747,970.781,665.92
2810,884.664,859.366,831.841
2910,850.843,776.993,1022.36
3010,841.633,875.407,788.814
3110,789.393,840.577,913.382
3210,880.512,806.205,1109.9
3310,959.417,1075.53,1026.46
3410,993.179,992.703,941.774
3510,848.242,1121.79,1037.8
3610,1429.89,1136.38,1068.51
3710,800.056,1034.18,1129.49
3810,959.856,979.866,1291.21
3910,913.445,1325.44,1089.36
4010,974.434,973.377,1205.51
4110,1156.32,1547.82,1117.33
4210,938.483,1174.17,1043.82
4310,1031.64,1242.87,1275.08
4410,1195.27,1291.99,1048.1
4510,1133.73,1537.66,1500.38
4610,1134.57,1277.8,1277.88
4710,1358.1,1313.41,1436.53
4810,1797.5,1883.06,2129.76
4910,2137.01,2300.82,2069.4
5010,2471.73,2266.92,2452.9
5110,1944.94,1940,2271.4
5210,2660.49,2115.83,2273.43
5310,2473.32,2412.66,2396.99
5410,2295.01,2621.75,2165.13
5510,2892.55,2640.27,2633.04
5610,2377.78,2128.94,3014.35
5710,2692.29,2408.43,2742.27
5810,2805.58,2812.26,3233.7
5910,3336.43,4095.45,2884.3
6010,3708.47,2809.76,2711.6
6110,4679.94,3339.38,2571.27
6210,7507.5,3425.93,3159.98
6310,3029.81,4594.4,3018.14
6410,2609.23,3346.02,3183.26
6510,2942.45,2519.92,2748.66
6610,2787.6,2883.74,3755.51
6710,3373.74,3263.83,2764.76
6810,3525.02,3116.17,3075.2
6910,3153.02,2833.86,2694.38
7010,3246.93,3032.35,2958.69
7110,3206.75,2846.94,3556.45
7210,3518.24,3731.29,3001.1
7310,3413.9,3173.14,3462.92
7410,3443.22,3620.3,3802.76
7510,3736.46,3437.49,3060.92
7610,3896.91,3470.75,3183.65
7710,2154.3,3532.75,3174.99
7810,3474.24,3215.45,3696.78
7910,3629.83,3718.17,3732.49
8010,3452.3,3372.54,3729.77
8110,3804.32,3388.51,3902.18
8210,4482.44,3530.86,4422.68
8310,3537.06,3519.95,4485.26
8410,3740.66,3034.92,3178.36
8510,3650.59,3886.35,4040.19
8610,4149.6,3928.86,3482.07
8710,3388.89,3670.86,3890.74
8810,3631.72,4443.87,4110.24
8910,3893.49,3103.08,3881.18
9010,4110.89,4457.65,4987.06
9110,4373.19,3480.66,3538.82
9210,4391.66,4500.14,4046.04
9310,4208.01,4939.61,3296.85
9410,4359.17,4133.06,3730.34
9510,3927.04,4283.58,3700.08
9610,3959.34,4334.3,5884.48
9710,4267.18,12950.7,4922.42
9810,3649.68,2781.47,2239.68
9910,2837.14,2438.01,2767.62
10010,2588.12,2666.27,3781.72
10110,2357.73,2937.6,3090.72
10210,2664.31,2203.97,2493.3
10310,2800.92,2776.17,2635.11
10410,2435.68,3540.34,2761.83
10510,3323.91,2149.34,2792.41
10610,2753.19,3307.73,2536.46
10710,2589.6,2786.74,3117.81
10810,2223.27,2721.37,2231.38
10910,3082.77,2881.61,2611.25
11010,2387.51,2428.73,3098.45
11110,2568.26,3205.8,3071.08
11210,2809.62,2309.86,2767.35
11310,2818.06,2833.63,2985.46
11410,2768.26,3173.66,3042.89
11510,2984.74,2908.57,2344.58
11610,3284.26,2635.81,2994.53
11710,2708.63,3356.92,2767.38
11810,3213.89,3160.87,2881.96
11910,2884.81,3315.82,3827.79
12010,2878.38,3094.18,3096.86
12110,3190.3,3527.68,3573.62
12210,3637.71,2694.84,2433.18
12310,3042.2,3421.52,3449.94
12410,2734.71,2626.9,3151.84
12510,2944.25,3235.48,3047.6
12610,2231.3,2686.98,3086.97
12710,3024.24,3198.55,2771.67
12810,2641.4,3274.19,3285.04
12910,2821.9,3390.42,3617.38
13010,3110.7,3657.33,3093.39
13110,2623.33,3459.24,3710.92
13210,3240.61,3201.28,3159.07
13310,4132.36,3800.27,3655.16
13410,3190.6,2683.62,3134.65
13510,2235.87,2832.61,3330.08
13610,3584,3589.18,3889.25
13710,3432.99,3060.58,3266.27
13810,3484.03,3779.43,3353.05
13910,3861.23,3258.76,3524.27
14010,3884.16,2780.79,3151.46
14110,3134.25,4498.12,3268.04
14210,3248.18,2713.29,3927.67
14310,3832.06,4169.12,3973.29
14410,3188.27,3699.99,3681.56
14510,3093.5,3439.66,4101.19
14610,4901.47,3706.75,3235.02
14710,2689.47,6085,4362.25
14810,3673.22,3713.78,4215.83
14910,3950.55,3560.66,3183.58
15010,4018.68,4085.55,3666.62
15110,3517.65,3263.9,4287.8
15210,3367.84,3286.32,3760.8
15310,3029.4,4167.35,3222.89
15410,2491.48,4553.14,3397.26
15510,3866.03,3700.61,3616.52
15610,3312.2,4307.82,3987.84
15710,3899.16,4379.96,3279.97
15810,3205.06,4526.41,3504.79
15910,3099.51,4425.45,3856.92
16010,3917.01,3176.91,5968.23
16110,5857.71,4194.96,4016.86
16210,3467.01,4709.36,4354.14
16310,3525.09,4535.93,4300.96
16410,4482.66,4575.73,3357.4
16510,4687.05,4381.88,3649.44
16610,4026.78,3893.41,3301.3
16710,3738.44,3902.28,4678.7
16810,4338.36,4554.56,5151.56
16910,3393.81,4311.07,3285.1
17010,4510.24,4802.97,4070.84
17110,4849.98,4053.42,3785.98
17210,4243.97,4713.98,4140.6
17310,3460.15,4285.4,4946.28
17410,4312.58,4696.67,4411.2
17510,3679.19,4019.72,4836.55
17610,4240.34,4568.79,4997.55
17710,3840.17,2979.13,4872.23
17810,5606.18,7805.46,8570.53
17910,6213.44,7472.24,6308.71
18010,3518.79,5247.73,12626.4
18110,8629.65,8148.41,8560.91
18210,7770.51,8588.64,10446.3
18310,6510.84,4955.38,4139.21
18410,5489.29,6738.18,4869.06
18510,4909.78,5763.56,5131.27
18610,4001.83,4752.94,4563.47
18710,3618.64,4422.59,4037.6
18810,5016.35,4726.99,6459.46
18910,3517.75,4824.5,4216.46
19010,4634.17,5274.14,3992.65
19110,4928.8,4754.98,5182.77
19210,5188.02,3441.19,5999.73
19310,4881.21,4061.16,4950.4
19410,4444.15,3621.6,4756.99
19510,4899.44,5091.36,5215.06
19610,4680.47,5547.72,5340.66
19710,5587.14,5298.23,5673.71
19810,4437.21,5598.93,4779.8
19910,5014.18,5736.14,5127.5
20010,4222.35,5418.85,4938.96
20110,5124.9,5672.17,5154.86
20210,5018.25,5401.67,5740.98
20310,4105.48,5757.37,6006.72
20410,4293.5,5201.03,5128.42
20510,5411.79,4688.41,4826.74
