10,109.222,103.867,101.84
110,178.513,153.089,147.852
210,213.781,208.585,152.193
310,216.043,165.778,186.108
410,208.929,215.235,217.998
510,189.282,239.618,234.429
610,273.669,240.709,269.802
710,255.73,417.411,563.641
810,496.521,468.894,560.228
910,397.982,358.845,416.936
1010,396.58,388.377,416.384
1110,428.959,398.451,424.511
1210,475.804,473.943,524.229
1310,468.298,415.977,447.784
1410,576.662,458.615,495.029
1510,513.29,574.135,533.343
1610,539.551,578.639,640.825
1710,554.732,674.302,599.512
1810,748.77,678.439,651.558
1910,604.872,665.563,699.078
2010,764.054,732.269,897.379
2110,729.142,876.447,1601.44
2210,750.902,976.339,820.238
2310,828.178,873.292,797.698
2410,864.577,893.219,912.504
2510,898.317,1067.94,833.892
2610,891.887,1098.78,1001.18
2710,1009.5,1065.93,904.174
2810,953.179,967.778,932.648
2910,1094.31,1132.57,1006.57
3010,1043.1,1086.92,945.647
3110,1178.43,1131.34,1237.17
3210,1195.82,1109.16,1071.13
3310,1099.31,1112.27,1210.21
3410,1191.25,1148.99,1275.14
3510,1384.82,1414.55,1076.21
3610,1058.75,1435.91,1335.77
3710,1186.04,1161.8,1013.05
3810,1304.63,1464.44,1303.88
3910,1405.16,1577.79,1400.78
4010,1317.76,1498.15,1161.27
4110,1247.18,1275.37,1444.14
4210,1545.78,1769.84,1656.93
4310,1586.27,1504.3,1431.09
4410,2912.87,1571.26,1340.97
4510,1330.66,1575.66,1545.45
4610,1740.3,1610.29,1643.87
4710,1732.95,1916.43,1588.93
4810,1599.64,1815.21,1741.57
4910,1703.17,1724.98,1701.05
5010,1801.18,1628.76,1652.25
5110,1558.28,2077.3,1613.77
5210,1793.67,2180.85,1595.7
5310,1559.77,1625.53,1813.81
5410,1524.99,1704.16,1872.11
5510,2223.37,1989.22,1880.52
5610,2949.12,3265.97,3846.96
5710,3711.18,2882.4,2742.58
5810,3365.5,3268.67,3544.55
5910,3330.8,3837.88,2945.71
6010,3274.25,3250.94,3164.85
6110,3297.76,3526.48,3039.35
6210,5510.11,3208.95,3022.1
6310,4900.72,3380.33,3533
6410,2975.19,4665.47,4841.86
6510,3533.16,4520.55,3341.87
6610,5286.06,3967.27,4540.31
6710,4252.76,3882.27,3910.02
6810,3835.29,3569.29,4023.94
6910,4415.47,4337.5,4179.85
7010,4279.59,3960.23,4093.1
7110,3689.48,3904.31,4273.03
7210,4732.58,4550.48,4701.22
7310,4784.48,4177.5,3558.83
7410,4308.19,4140.23,4870.31
7510,4056.8,3996.05,3797.67
7610,5522.89,4563.73,3915.67
7710,5032.45,3822.56,4385.71
7810,4125.79,4581.55,3463.5
7910,4578.1,5243.44,3969.53
8010,4272.48,4515.63,3871.45
8110,4127.18,3564.61,4421.4
8210,4945.66,4912.83,4620.79
8310,4283.62,4749.38,5305.21
8410,4468.37,4507.91,4323.5
8510,5104.56,5498.8,4804.98
8610,5012.42,4987.83,3917.59
8710,5086.24,4861.44,4854.45
8810,4822.06,5332.24,4569.89
8910,5444.02,4936.65,5217.53
9010,5157.37,4900.9,4602.76
9110,5608.78,4606.95,5637.07
9210,5107.18,5634.98,2911.3
9310,2825.25,3598.92,3117.02
9410,2701.26,3274.94,3366.2
9510,3283.8,4120.9,3352.22
9610,3426.69,2319.09,2993.8
9710,3236.24,3793.06,3423.2
9810,3321.53,2925.81,3156.69
9910,2969.84,3899.47,2631.85
10010,3241.33,3188.53,3189.66
10110,3374.31,4086.26,3221.93
10210,2876.58,3506.67,2668.53
10310,3024.97,3026.85,3344.27
10410,3093.66,3544.83,2742.83
10510,3607.18,3508.89,3712.82
10610,3269.66,3262.94,4438.31
10710,5433.17,6653.9,5978
10810,6277.4,6210.89,5675.9
10910,5579.73,6054.67,5566.99
